time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
02:19:06,86,86,354,454,35,23,345,114,131,240,213,0,0,697,543,0,0,243,261,1,54,17,37,11,22,0,0,0,1162,15590,488,136,224,25,46,80,2,25,
02:19:07,89,89,357,454,32,23,345,117,131,240,213,0,0,697,543,0,0,245,262,1,54,17,37,11,22,0,0,0,1162,15595,488,136,224,25,49,80,2,25,
02:19:08,88,84,342,454,47,23,345,102,131,240,213,0,0,697,543,0,0,230,262,1,54,17,37,11,23,0,0,0,1162,15580,488,136,224,25,48,80,2,25,
02:19:09,82,77,357,454,33,23,345,117,131,240,213,0,0,697,543,0,0,245,262,1,54,17,37,11,22,0,0,0,1162,15580,488,136,224,25,43,80,2,25,
02:19:10,87,87,356,454,34,23,345,115,131,240,213,0,0,697,543,0,0,244,261,1,54,17,37,11,22,0,0,0,1162,15580,488,136,224,25,47,80,2,25,
02:19:11,89,89,357,454,32,23,345,117,131,240,213,0,0,697,543,0,0,246,261,1,54,17,37,11,22,0,0,0,1162,15585,488,136,224,25,49,80,2,25,
02:19:12,89,89,355,454,33,23,345,115,131,240,214,0,0,697,543,0,0,243,260,1,54,17,37,11,22,0,0,0,1162,15557,488,134,224,25,49,80,2,25,
02:19:13,91,91,354,454,35,23,345,113,131,240,214,0,0,697,543,0,0,242,254,1,54,17,37,10,22,0,0,0,1162,15577,488,132,224,25,51,80,2,25,
02:19:14,92,92,358,454,32,23,345,117,131,240,214,0,0,697,543,0,0,246,254,1,54,17,37,10,22,0,0,0,1162,15569,488,132,224,25,52,80,2,25,
02:19:15,95,95,361,454,29,23,345,120,131,240,214,0,0,697,543,0,0,248,254,1,54,17,37,10,22,0,0,0,1162,15574,488,132,224,25,55,80,2,25,
02:19:16,95,95,363,454,26,23,345,122,131,240,214,0,0,697,543,0,0,251,255,1,54,17,37,11,22,0,0,0,1162,15586,488,134,224,25,55,80,2,25,
02:19:17,82,100,348,454,37,23,345,108,131,240,214,0,0,697,543,0,0,236,261,1,54,17,37,11,23,0,0,0,1162,15594,488,136,224,25,43,80,2,25,
02:19:18,79,79,351,454,36,23,345,111,131,240,214,0,0,697,543,0,0,240,261,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,39,80,2,25,
02:19:19,84,84,354,454,35,23,345,113,131,240,214,0,0,697,543,0,0,241,261,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,44,80,2,25,
02:19:20,87,87,356,454,32,23,345,116,131,240,214,0,0,697,543,0,0,244,261,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,25,47,80,2,25,
02:19:21,90,90,357,454,30,23,345,117,131,240,214,0,0,697,543,0,0,245,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,50,80,2,25,
02:19:22,89,89,357,454,32,23,345,116,131,240,214,0,0,697,543,0,0,245,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,49,80,2,25,
02:19:23,92,92,360,454,29,23,345,119,131,240,214,0,0,697,543,0,0,247,261,1,54,17,37,11,22,0,0,0,1162,15601,488,136,224,25,52,80,2,25,
02:19:24,84,84,351,454,37,23,345,111,131,240,214,0,0,697,543,0,0,239,261,1,54,17,37,11,22,0,0,0,1162,15585,488,136,224,25,44,80,2,25,
02:19:25,86,84,354,454,34,23,345,113,131,240,214,0,0,697,543,0,0,242,261,1,54,17,37,11,22,0,0,0,1162,15590,488,136,224,25,47,80,2,25,
02:19:26,87,87,357,454,31,23,345,116,131,240,214,0,0,697,543,0,0,245,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,47,80,2,25,
02:19:27,89,89,357,454,31,23,345,116,131,240,214,0,0,697,543,0,0,245,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,49,80,2,25,
02:19:28,92,92,360,454,29,23,345,119,131,240,214,0,0,697,543,0,0,247,261,1,54,17,37,11,22,0,0,0,1162,15601,488,136,224,25,52,80,2,25,
02:19:29,95,92,351,454,37,23,345,110,131,240,214,0,0,697,543,0,0,239,261,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,55,80,2,25,
02:19:30,84,84,351,454,37,23,345,111,131,240,214,0,0,697,543,0,0,239,261,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,44,80,2,25,
02:19:31,87,87,354,454,34,23,345,114,131,240,214,0,0,697,543,0,0,242,261,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,25,47,80,2,25,
02:19:32,89,89,357,454,32,23,345,116,131,240,214,0,0,697,543,0,0,245,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,50,80,2,25,
02:19:33,89,89,357,454,31,23,345,117,131,240,214,0,0,697,543,0,0,245,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,50,80,2,25,
02:19:34,92,92,360,454,29,23,345,119,131,240,214,0,0,697,543,0,0,248,261,1,54,17,37,11,22,0,0,0,1162,15601,488,136,224,25,52,80,2,25,
02:19:35,81,81,349,454,39,23,345,108,131,240,214,0,0,697,543,0,0,237,261,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,25,41,80,2,25,
02:19:36,80,81,344,454,44,23,345,104,131,240,214,0,0,697,543,0,0,232,254,1,54,17,37,10,22,0,0,0,1162,15567,488,132,224,25,41,80,2,25,
02:19:37,80,80,345,454,43,23,345,105,131,240,214,0,0,697,543,0,0,233,254,1,54,17,37,10,22,0,0,0,1162,15559,488,132,224,25,40,80,2,25,
02:19:38,85,85,350,454,40,23,345,109,131,240,214,0,0,697,543,0,0,238,254,1,54,17,37,10,22,0,0,0,1162,15564,488,132,224,25,45,80,2,25,
02:19:39,87,85,351,454,37,23,345,110,131,240,214,0,0,697,543,0,0,239,255,1,54,17,37,11,22,0,0,0,1162,15580,488,134,224,25,47,80,2,25,
02:19:40,87,87,353,454,35,23,345,113,131,240,214,0,0,697,543,0,0,241,256,1,54,17,37,11,22,0,0,0,1162,15581,488,134,224,25,47,80,2,25,
02:19:41,87,87,355,454,32,23,345,115,131,240,214,0,0,697,543,0,0,243,262,1,54,17,37,11,23,0,0,0,1162,15599,488,136,224,25,47,80,2,25,
02:19:42,90,89,350,454,37,23,345,109,131,240,214,0,0,697,543,0,0,237,261,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,25,50,80,2,25,
02:19:43,82,82,350,454,38,23,345,110,131,240,214,0,0,697,543,0,0,238,261,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,25,42,80,2,25,
02:19:44,84,80,358,454,31,23,345,118,131,240,214,0,0,697,543,0,0,246,261,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,25,44,80,2,25,
02:19:45,80,74,355,454,34,23,345,114,131,240,214,0,0,697,543,0,0,242,261,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,25,40,80,2,25,
02:19:46,82,81,351,454,38,23,345,111,131,240,214,0,0,697,543,0,0,239,261,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,25,43,80,2,25,
02:19:47,85,85,354,454,34,23,345,113,131,240,214,0,0,697,543,0,0,242,261,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,45,80,2,25,
02:19:48,85,85,354,454,34,23,345,114,131,240,214,0,0,697,543,0,0,242,261,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,46,80,2,25,
02:19:49,88,88,357,454,31,23,345,116,131,240,214,0,0,697,543,0,0,245,261,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,25,48,80,2,25,
02:19:50,90,90,359,454,29,23,345,118,131,240,214,0,0,697,543,0,0,246,261,1,54,17,37,11,23,0,0,0,1162,15596,488,136,224,25,50,80,2,25,
02:19:51,90,90,359,454,29,23,345,118,131,240,214,0,0,697,543,0,0,247,261,1,54,17,37,11,23,0,0,0,1162,15596,488,136,224,25,50,80,2,25,
02:19:52,83,83,352,454,35,23,345,111,131,240,214,0,0,697,543,0,0,240,261,1,54,17,37,11,22,0,0,0,1162,15587,488,136,224,25,43,80,2,25,
02:19:53,87,87,356,454,32,23,345,116,131,240,214,0,0,697,543,0,0,244,261,1,54,17,37,11,23,0,0,0,1162,15591,488,136,224,25,47,80,2,25,
02:19:54,87,87,356,454,31,23,345,116,131,240,214,0,0,697,543,0,0,244,261,1,54,17,37,11,22,0,0,0,1162,15590,488,136,224,25,47,80,2,25,
02:19:55,90,90,359,454,28,23,345,118,131,240,214,0,0,697,543,0,0,247,261,1,54,17,37,11,23,0,0,0,1162,15595,488,136,224,25,50,80,2,25,
02:19:56,93,93,362,454,25,23,345,121,131,240,214,0,0,697,543,0,0,250,261,1,54,17,37,11,23,0,0,0,1162,15601,488,136,224,25,53,80,2,25,
02:19:57,95,95,353,454,34,23,345,113,131,240,214,0,0,697,543,0,0,241,261,1,54,17,37,11,23,0,0,0,1162,15585,488,136,224,25,55,80,2,25,
02:19:58,85,85,353,454,34,23,345,113,131,240,214,0,0,697,543,0,0,241,261,1,54,17,37,11,22,0,0,0,1162,15585,488,136,224,25,45,80,2,25,
02:19:59,87,87,354,454,34,23,345,113,131,240,214,0,0,697,543,0,0,242,260,1,54,17,37,11,22,0,0,0,1162,15562,488,134,224,25,47,80,2,25,
02:20:00,87,87,351,454,38,23,345,110,131,240,214,0,0,697,543,0,0,238,254,1,54,17,37,10,22,0,0,0,1162,15569,488,132,224,25,47,80,2,25,
02:20:01,88,88,356,454,34,23,345,115,131,240,214,0,0,697,543,0,0,244,254,1,54,17,37,10,22,0,0,0,1162,15573,488,132,224,25,49,80,2,25,
02:20:02,90,90,356,454,33,23,345,116,131,240,214,0,0,697,543,0,0,244,254,1,54,17,37,10,22,0,0,0,1162,15573,488,132,224,25,50,80,2,25,
02:20:03,93,92,361,454,28,23,345,120,131,240,214,0,0,697,543,0,0,249,255,1,54,17,37,11,22,0,0,0,1162,15591,488,134,224,25,53,80,2,25,
02:20:04,93,93,363,454,25,23,345,122,131,240,214,0,0,697,543,0,0,251,261,1,54,17,37,11,23,0,0,0,1162,15609,488,136,224,25,53,80,2,25,
02:20:05,91,91,361,454,26,23,345,120,131,240,214,0,0,697,543,0,0,248,262,1,54,17,37,11,23,0,0,0,1162,15601,488,136,224,25,51,80,2,25,
02:20:06,83,94,353,454,35,23,345,112,131,240,214,0,0,697,543,0,0,240,262,1,54,17,37,11,22,0,0,0,1162,15585,488,136,224,25,43,80,2,25,
02:20:07,85,85,355,454,34,23,345,114,131,240,214,0,0,697,543,0,0,242,261,1,54,17,37,11,22,0,0,0,1162,15585,488,136,224,25,45,80,2,25,
02:20:08,88,88,356,454,31,23,345,116,131,240,214,0,0,697,543,0,0,244,262,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,25,48,80,2,25,
02:20:09,90,90,360,454,28,23,345,119,131,240,214,0,0,697,543,0,0,248,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,50,80,2,25,
02:20:10,90,90,360,454,28,23,345,119,131,240,214,0,0,697,543,0,0,248,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,50,80,2,25,
02:20:11,93,93,363,454,25,23,345,122,131,240,214,0,0,697,543,0,0,250,262,1,54,17,37,11,22,0,0,0,1162,15601,488,136,224,25,53,80,2,25,
02:20:12,84,85,354,454,33,23,345,114,131,240,214,0,0,697,543,0,0,242,261,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,45,80,2,25,
02:20:13,85,85,355,454,34,23,345,114,131,240,214,0,0,697,543,0,0,242,262,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,45,80,2,25,
02:20:14,87,87,357,454,31,23,345,117,131,240,214,0,0,697,543,0,0,245,261,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,25,48,80,2,25,
02:20:15,90,90,360,454,28,23,345,120,131,240,214,0,0,697,543,0,0,248,261,1,54,17,37,11,22,0,0,0,1162,15595,488,136,224,25,50,80,2,25,
02:20:16,93,93,363,454,26,23,345,122,131,240,214,0,0,697,543,0,0,251,262,1,54,17,37,11,22,0,0,0,1162,15600,488,136,224,25,53,80,2,25,
02:20:17,93,93,363,454,25,23,345,123,131,240,214,0,0,697,543,0,0,251,262,1,54,17,37,11,22,0,0,0,1162,15600,488,136,224,25,53,80,2,25,
02:20:18,79,88,351,454,37,23,345,110,131,240,214,0,0,697,543,0,0,238,262,1,54,17,37,11,22,0,0,0,1162,15580,488,136,224,25,39,80,2,25,
02:20:19,76,85,352,454,36,23,345,111,131,240,214,0,0,697,543,0,0,239,261,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,25,36,80,2,25,
02:20:20,92,92,362,454,27,23,345,121,131,240,214,0,0,697,543,0,0,249,262,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,25,52,80,2,25,
02:20:21,94,94,364,454,24,23,345,124,131,240,214,0,0,697,543,0,0,252,262,1,54,17,37,11,22,0,0,0,1162,15585,488,136,224,25,55,80,2,25,
02:20:22,95,95,365,454,24,23,345,124,131,240,214,0,0,697,543,0,0,253,262,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,25,55,80,2,25,
02:20:23,98,97,361,454,27,23,345,120,131,240,214,0,0,697,543,0,0,249,252,1,54,17,37,10,22,0,0,0,1162,15554,488,131,224,26,58,80,2,25,
02:20:24,96,98,361,454,27,23,345,120,131,240,214,0,0,697,543,0,0,248,254,1,54,17,37,10,22,0,0,0,1162,15569,488,132,224,25,56,80,2,25,
02:20:25,85,101,349,454,39,23,345,109,131,240,214,0,0,697,543,0,0,237,254,1,54,17,37,10,22,0,0,0,1162,15564,488,132,224,25,45,80,2,25,
02:20:26,84,84,351,454,38,23,345,110,131,240,214,0,0,697,543,0,0,238,255,1,54,17,37,11,22,0,0,0,1162,15573,488,134,224,25,44,80,2,25,
02:20:27,87,87,354,454,35,23,345,114,131,240,214,0,0,697,543,0,0,242,256,1,54,17,37,11,22,0,0,0,1162,15579,488,134,224,25,47,80,2,25,
02:20:28,88,88,357,454,31,23,345,116,131,240,214,0,0,697,543,0,0,244,261,1,54,17,37,11,23,0,0,0,1162,15598,488,136,224,25,48,80,2,25,
02:20:29,85,85,354,454,33,23,345,113,131,240,214,0,0,697,543,0,0,242,262,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,25,45,80,2,25,
02:20:30,90,90,359,454,29,23,345,118,131,240,214,0,0,697,543,0,0,247,261,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,25,51,80,2,25,
02:20:31,93,93,362,454,26,23,345,121,131,240,214,0,0,697,543,0,0,249,261,1,54,17,37,11,22,0,0,0,1162,15601,488,136,224,25,53,80,2,25,
02:20:32,93,93,365,454,23,23,345,124,131,240,214,0,0,697,543,0,0,253,262,1,54,17,37,11,23,0,0,0,1162,15606,488,136,224,25,53,80,2,25,
02:20:33,85,85,354,454,33,23,345,113,131,240,214,0,0,697,543,0,0,242,262,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,45,80,2,25,
02:20:34,88,88,357,454,30,23,345,116,131,240,214,0,0,697,543,0,0,244,262,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,26,48,80,2,25,
02:20:35,90,90,359,454,28,23,345,119,131,240,214,0,0,697,543,0,0,247,262,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,26,50,80,2,25,
02:20:36,90,90,360,454,28,23,345,119,131,240,214,0,0,697,543,0,0,247,262,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,26,50,80,2,25,
02:20:37,93,93,362,454,25,23,345,122,131,240,214,0,0,697,543,0,0,250,262,1,54,17,37,11,22,0,0,0,1162,15601,488,136,224,26,53,80,2,25,
02:20:38,82,82,351,454,35,23,345,111,131,240,214,0,0,697,543,0,0,239,262,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,26,42,80,2,25,
02:20:39,84,84,354,454,33,23,345,113,131,240,214,0,0,697,543,0,0,241,262,1,54,17,37,11,22,0,0,0,1162,15587,488,136,224,26,45,80,2,25,
02:20:40,85,85,354,454,33,23,345,113,131,240,214,0,0,697,543,0,0,241,262,1,54,17,37,11,22,0,0,0,1162,15587,488,136,224,26,45,80,2,25,
02:20:41,87,87,356,454,31,23,345,116,131,240,214,0,0,697,543,0,0,244,262,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,26,47,80,2,25,
02:20:42,90,90,359,454,28,23,345,118,131,240,214,0,0,697,543,0,0,247,262,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,26,50,80,2,25,
02:20:43,93,93,354,454,33,23,345,113,131,240,214,0,0,697,543,0,0,241,262,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,53,80,2,25,
02:20:44,84,84,354,454,33,23,345,113,131,240,214,0,0,697,543,0,0,241,262,1,54,17,37,11,22,0,0,0,1162,15587,488,136,224,26,44,80,2,25,
02:20:45,87,87,356,454,31,23,345,116,131,240,214,0,0,697,543,0,0,244,262,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,26,47,80,2,25,
02:20:46,90,90,357,454,32,23,345,116,131,240,214,0,0,697,543,0,0,244,260,1,54,17,37,11,22,0,0,0,1162,15567,488,134,224,26,50,80,2,25,
02:20:47,90,90,355,454,33,23,345,114,131,240,214,0,0,697,543,0,0,242,254,1,54,17,37,11,22,0,0,0,1162,15582,488,132,224,26,50,80,2,25,
02:20:48,91,89,357,454,32,23,345,116,131,240,214,0,0,697,543,0,0,244,254,1,54,17,37,10,22,0,0,0,1162,15574,488,132,224,26,50,80,2,25,
02:20:49,93,93,360,454,29,23,345,119,131,240,214,0,0,697,543,0,0,247,254,1,54,17,37,10,22,0,0,0,1162,15579,488,132,224,26,53,80,2,25,
02:20:50,96,94,353,454,35,23,345,112,131,240,214,0,0,697,543,0,0,240,256,1,54,17,37,11,22,0,0,0,1162,15575,488,134,224,26,56,80,2,25,
02:20:51,85,85,355,454,32,23,345,114,131,240,214,0,0,697,543,0,0,242,262,1,54,17,37,11,23,0,0,0,1162,15595,488,136,224,26,45,80,2,25,
02:20:52,82,82,353,454,34,23,345,112,131,240,214,0,0,697,543,0,0,240,262,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,42,80,2,25,
02:20:53,91,85,366,454,22,23,345,125,131,240,214,0,0,697,543,0,0,253,262,1,54,17,37,11,22,0,0,0,1162,15590,488,136,224,26,51,80,2,25,
02:20:54,77,88,353,457,33,23,348,112,131,241,216,0,0,697,543,0,0,241,264,1,54,17,37,11,22,0,0,0,1162,15580,488,136,224,26,37,80,2,25,
02:20:55,90,84,361,457,26,23,348,120,131,241,216,0,0,697,543,0,0,248,264,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,26,50,80,2,25,
02:20:56,94,94,365,457,21,23,348,124,131,241,216,0,0,697,543,0,0,252,264,1,54,17,37,11,22,0,0,0,1162,15581,488,136,224,26,54,80,2,25,
02:20:57,84,84,350,453,33,23,348,111,133,238,214,0,0,697,543,0,0,242,263,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,44,80,2,25,
02:20:58,86,86,352,453,32,23,348,113,133,238,214,0,0,697,543,0,0,244,263,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,26,46,80,2,25,
02:20:59,86,86,352,453,32,23,348,113,133,238,214,0,0,697,543,0,0,244,263,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,26,46,80,2,25,
02:21:00,89,89,355,453,30,23,348,116,133,238,214,0,0,697,543,0,0,247,263,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,26,49,80,2,25,
02:21:01,92,92,358,453,28,23,348,119,133,238,214,0,0,697,543,0,0,250,263,1,54,17,37,11,22,0,0,0,1162,15601,488,136,224,26,52,80,2,25,
02:21:02,94,92,360,453,25,23,348,122,133,238,214,0,0,697,543,0,0,253,263,1,54,17,37,11,23,0,0,0,1162,15606,488,136,224,26,54,80,2,25,
02:21:03,83,83,350,453,36,23,347,112,132,238,214,0,0,697,543,0,0,241,263,1,54,17,37,11,23,0,0,0,1162,15586,488,136,224,26,43,80,2,25,
02:21:04,86,86,353,453,33,23,347,115,132,238,214,0,0,697,543,0,0,244,263,1,54,17,37,11,22,0,0,0,1162,15590,488,136,224,26,46,80,2,25,
02:21:05,89,89,356,453,30,23,347,117,132,238,214,0,0,697,543,0,0,247,263,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,26,49,80,2,25,
02:21:06,89,89,356,453,30,23,347,117,132,238,214,0,0,697,543,0,0,247,263,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,26,49,80,2,25,
02:21:07,92,92,359,453,27,23,347,120,132,238,214,0,0,697,543,0,0,250,263,1,54,17,37,11,22,0,0,0,1162,15601,488,136,224,26,52,80,2,25,
02:21:08,81,81,348,453,38,23,347,109,132,238,214,0,0,697,543,0,0,239,263,1,54,17,37,11,22,0,0,0,1162,15580,488,136,224,26,41,80,2,25,
02:21:09,83,83,351,453,35,23,347,112,132,238,214,0,0,697,543,0,0,242,263,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,44,80,2,25,
02:21:10,84,84,346,453,40,23,347,108,132,238,214,0,0,697,543,0,0,237,254,1,54,17,37,10,22,0,0,0,1162,15549,488,131,224,26,44,80,2,25,
02:21:11,83,83,350,453,37,23,347,111,132,238,214,0,0,697,543,0,0,241,256,1,54,17,37,10,22,0,0,0,1162,15569,488,132,224,26,43,80,2,25,
02:21:12,88,86,352,453,36,23,347,113,132,238,214,0,0,697,543,0,0,243,256,1,54,17,37,10,22,0,0,0,1162,15569,488,132,224,26,48,80,2,25,
02:21:13,90,90,353,453,34,23,347,114,132,238,214,0,0,697,543,0,0,243,256,1,54,17,37,10,22,0,0,0,1162,15583,488,133,224,26,50,80,2,25,
02:21:14,90,90,356,453,31,23,347,117,132,238,214,0,0,697,543,0,0,247,257,1,54,17,37,11,22,0,0,0,1162,15585,488,134,224,26,50,80,2,25,
02:21:15,79,81,348,453,38,23,347,109,132,238,214,0,0,697,543,0,0,238,263,1,54,17,37,11,22,0,0,0,1162,15589,488,136,224,26,39,80,2,25,
02:21:16,83,79,351,453,34,23,347,112,132,238,214,0,0,697,543,0,0,242,263,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,43,80,2,25,
02:21:17,85,85,353,453,34,23,347,114,132,238,214,0,0,697,543,0,0,244,263,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,45,80,2,25,
02:21:18,88,88,355,453,31,23,347,116,132,238,214,0,0,697,543,0,0,246,263,1,54,17,37,11,22,0,0,0,1162,15590,488,136,224,26,48,80,2,25,
02:21:19,88,88,354,453,34,23,347,115,132,238,214,0,0,697,543,0,0,244,263,1,54,17,37,11,22,0,0,0,1162,15590,488,136,224,26,48,80,2,25,
02:21:20,90,90,357,453,31,23,347,118,132,238,214,0,0,697,543,0,0,247,263,1,54,17,37,11,23,0,0,0,1162,15596,488,136,224,26,50,80,2,25,
02:21:21,85,92,351,453,35,23,347,112,132,238,214,0,0,697,543,0,0,242,263,1,54,17,37,11,23,0,0,0,1162,15587,488,136,224,26,45,80,2,25,
02:21:22,84,84,350,453,36,23,347,111,132,238,214,0,0,697,543,0,0,241,263,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,44,80,2,25,
02:21:23,87,87,353,453,33,23,347,114,132,239,214,0,0,697,543,0,0,244,263,1,54,17,37,11,22,0,0,0,1162,15592,488,136,224,26,47,80,2,25,
02:21:24,89,89,356,453,30,23,347,117,132,239,214,0,0,697,543,0,0,246,263,1,54,17,37,11,22,0,0,0,1162,15597,488,136,224,26,50,80,2,25,
02:21:25,92,92,358,453,27,23,347,119,132,239,214,0,0,697,543,0,0,249,263,1,54,17,37,11,23,0,0,0,1162,15602,488,136,224,26,52,80,2,25,
02:21:26,92,92,359,453,27,23,347,120,132,239,214,0,0,697,543,0,0,249,263,1,54,17,37,11,23,0,0,0,1162,15602,488,136,224,26,52,80,2,25,
02:21:27,91,88,361,453,26,23,346,122,132,239,214,0,0,697,543,0,0,252,263,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,51,80,2,25,
02:21:28,80,75,352,453,36,23,346,113,132,239,214,0,0,697,543,0,0,242,263,1,54,17,37,11,22,0,0,0,1162,15582,488,136,224,26,40,80,2,25,
02:21:29,87,85,353,453,34,23,346,114,132,239,214,0,0,697,543,0,0,244,263,1,54,17,37,11,22,0,0,0,1162,15582,488,136,224,26,47,80,2,25,
02:21:30,90,90,356,453,31,23,346,117,132,239,214,0,0,697,543,0,0,247,263,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,50,80,2,25,
02:21:31,90,90,356,453,30,23,346,117,132,239,214,0,0,697,543,0,0,247,263,1,54,17,37,11,22,0,0,0,1162,15586,488,136,224,26,50,80,2,25,
02:21:32,93,93,359,453,27,23,346,120,132,239,214,0,0,697,543,0,0,250,263,1,54,17,37,11,22,0,0,0,1162,15591,488,136,224,26,53,80,2,25,
02:21:33,95,95,362,453,24,23,346,123,132,239,214,0,0,697,543,0,0,252,263,1,54,17,37,11,22,0,0,0,1162,15596,488,136,224,26,55,80,2,25,
02:21:34,95,95,359,453,28,23,346,120,132,239,214,0,0,697,543,0,0,249,256,1,54,17,37,10,22,0,0,0,1162,15583,488,132,224,26,55,80,2,25,
02:21:35,94,94,359,453,28,23,346,120,132,239,214,0,0,697,543,0,0,249,256,1,54,17,37,10,22,0,0,0,1162,15575,488,132,224,26,54,80,2,25,
02:21:36,85,85,348,453,39,23,346,109,132,239,214,0,0,697,543,0,0,239,256,1,54,17,37,10,22,0,0,0,1162,15565,488,132,224,26,45,80,2,25,
02:21:37,84,84,349,453,38,23,346,110,132,239,214,0,0,697,543,0,0,240,257,1,54,17,37,11,22,0,0,0,1162,15575,488,134,224,26,44,80,2,25,
02:21:38,87,87,353,453,34,23,346,114,132,239,214,0,0,697,543,0,0,244,259,1,54,17,37,11,22,0,0,0,1162,15590,488,134,224,26,47,80,2,25,
02:21:39,87,83,355,453,31,23,346,116,132,239,214,0,0,697,543,0,0,245,263,1,54,17,37,11,23,0,0,0,1162,15599,488,136,224,26,47,80,2,25,
02:21:40,88,86,355,453,31,23,346,116,132,239,214,0,0,697,543,0,0,246,263,1,54,17,37,11,23,0,0,0,1162,15591,488,136,224,26,48,80,2,25,
02:21:41,91,91,358,453,28,23,346,119,132,239,214,0,0,697,543,0,0,249,263,1,54,17,37,11,23,0,0,0,1162,15596,488,136,224,26,51,80,2,25,
02:21:42,93,90,363,453,21,23,347,124,132,239,214,0,0,697,543,0,0,254,264,1,54,17,37,11,23,0,0,0,1162,16163,488,137,224,25,54,80,2,25,
02:21:43,91,89,362,453,19,23,350,121,136,240,213,0,0,697,543,0,0,255,276,1,54,17,37,11,23,0,0,0,1162,16164,488,137,224,25,52,80,2,25,
02:21:44,95,92,364,448,20,23,347,124,138,239,208,0,0,697,543,0,0,259,289,1,54,17,37,11,23,0,0,0,1162,16168,488,137,224,25,55,80,2,25,
02:21:45,83,83,362,458,22,23,348,113,138,248,210,0,0,697,543,0,0,249,303,1,54,17,37,11,23,0,0,0,1162,16148,488,137,224,25,44,80,2,25,
